144,Articuno,https://cdn.bulbagarden.net/upload/thumb/4/4e/144Articuno.png/250px-144Articuno.png,https://www.serebii.net//pokedex-swsh/icon/144.png,ice,flying,90,85,100,95,125,85
145,Zapdos,https://cdn.bulbagarden.net/upload/thumb/e/e3/145Zapdos.png/250px-145Zapdos.png,https://www.serebii.net//pokedex-swsh/icon/145.png,electric,flying,90,90,85,125,90,100
146,Moltres,https://cdn.bulbagarden.net/upload/thumb/1/1b/146Moltres.png/250px-146Moltres.png,https://www.serebii.net//pokedex-swsh/icon/146.png,fire,flying,90,100,90,125,85,90
147,Dratini,https://cdn.bulbagarden.net/upload/thumb/c/cc/147Dratini.png/250px-147Dratini.png,https://www.serebii.net//pokedex-swsh/icon/147.png,dragon,,41,64,45,50,50,50
148,Dragonair,https://cdn.bulbagarden.net/upload/thumb/9/93/148Dragonair.png/250px-148Dragonair.png,https://www.serebii.net//pokedex-swsh/icon/148.png,dragon,,61,84,65,70,70,70
149,Dragonite,https://cdn.bulbagarden.net/upload/thumb/8/8b/149Dragonite.png/250px-149Dragonite.png,https://www.serebii.net//pokedex-swsh/icon/149.png,dragon,flying,91,134,95,100,100,80
150,Mewtwo,https://cdn.bulbagarden.net/upload/thumb/7/78/150Mewtwo.png/250px-150Mewtwo.png,https://www.serebii.net//pokedex-swsh/icon/150.png,psychic,,106,110,90,154,90,130
151,Mew,https://cdn.bulbagarden.net/upload/thumb/b/b1/151Mew.png/250px-151Mew.png,https://www.serebii.net//pokedex-swsh/icon/151.png,psychic,,100,100,100,100,100,100
152,Chikorita,https://cdn.bulbagarden.net/upload/thumb/b/bf/152Chikorita.png/250px-152Chikorita.png,https://www.serebii.net//pokedex-swsh/icon/152.png,grass,,45,49,65,49,65,45
153,Bayleef,https://cdn.bulbagarden.net/upload/thumb/c/ca/153Bayleef.png/250px-153Bayleef.png,https://www.serebii.net//pokedex-swsh/icon/153.png,grass,,60,62,80,63,80,60
154,Meganium,https://cdn.bulbagarden.net/upload/thumb/d/d1/154Meganium.png/250px-154Meganium.png,https://www.serebii.net//pokedex-swsh/icon/154.png,grass,,80,82,100,83,100,80
155,Cyndaquil,https://cdn.bulbagarden.net/upload/thumb/9/9b/155Cyndaquil.png/250px-155Cyndaquil.png,https://www.serebii.net//pokedex-swsh/icon/155.png,fire,,39,52,43,60,50,65
156,Quilava,https://cdn.bulbagarden.net/upload/thumb/b/b6/156Quilava.png/250px-156Quilava.png,https://www.serebii.net//pokedex-swsh/icon/156.png,fire,,58,64,58,80,65,80
157,Typhlosion,https://cdn.bulbagarden.net/upload/thumb/4/47/157Typhlosion.png/250px-157Typhlosion.png,https://www.serebii.net//pokedex-swsh/icon/157.png,fire,,78,84,78,109,85,100
158,Totodile,https://cdn.bulbagarden.net/upload/thumb/d/df/158Totodile.png/250px-158Totodile.png,https://www.serebii.net//pokedex-swsh/icon/158.png,water,,50,65,64,44,48,43
159,Croconaw,https://cdn.bulbagarden.net/upload/thumb/a/a5/159Croconaw.png/250px-159Croconaw.png,https://www.serebii.net//pokedex-swsh/icon/159.png,water,,65,80,80,59,63,58
160,Feraligatr,https://cdn.bulbagarden.net/upload/thumb/d/d5/160Feraligatr.png/250px-160Feraligatr.png,https://www.serebii.net//pokedex-swsh/icon/160.png,water,,85,105,100,79,83,78
161,Sentret,https://cdn.bulbagarden.net/upload/thumb/c/c5/161Sentret.png/250px-161Sentret.png,https://www.serebii.net//pokedex-swsh/icon/161.png,normal,,35,46,34,35,45,20
162,Furret,https://cdn.bulbagarden.net/upload/thumb/4/4b/162Furret.png/250px-162Furret.png,https://www.serebii.net//pokedex-swsh/icon/162.png,normal,,85,76,64,45,55,90
163,Hoothoot,https://cdn.bulbagarden.net/upload/thumb/5/53/163Hoothoot.png/250px-163Hoothoot.png,https://www.serebii.net//pokedex-swsh/icon/163.png,normal,flying,60,30,30,36,56,50
164,Noctowl,https://cdn.bulbagarden.net/upload/thumb/f/fa/164Noctowl.png/250px-164Noctowl.png,https://www.serebii.net//pokedex-swsh/icon/164.png,normal,flying,100,50,50,86,96,70
165,Ledyba,https://cdn.bulbagarden.net/upload/thumb/b/bb/165Ledyba.png/250px-165Ledyba.png,https://www.serebii.net//pokedex-swsh/icon/165.png,bug,flying,40,20,30,40,80,55
166,Ledian,https://cdn.bulbagarden.net/upload/thumb/5/5b/166Ledian.png/250px-166Ledian.png,https://www.serebii.net//pokedex-swsh/icon/166.png,bug,flying,55,35,50,55,110,85
167,Spinarak,https://cdn.bulbagarden.net/upload/thumb/7/75/167Spinarak.png/250px-167Spinarak.png,https://www.serebii.net//pokedex-swsh/icon/167.png,bug,poison,40,60,40,40,40,30
168,Ariados,https://cdn.bulbagarden.net/upload/thumb/7/76/168Ariados.png/250px-168Ariados.png,https://www.serebii.net//pokedex-swsh/icon/168.png,bug,poison,70,90,70,60,70,40
169,Crobat,https://cdn.bulbagarden.net/upload/thumb/1/17/169Crobat.png/250px-169Crobat.png,https://www.serebii.net//pokedex-swsh/icon/169.png,poison,flying,85,90,80,70,80,130
170,Chinchou,https://cdn.bulbagarden.net/upload/thumb/d/d9/170Chinchou.png/250px-170Chinchou.png,https://www.serebii.net//pokedex-swsh/icon/170.png,water,electric,75,38,38,56,56,67
171,Lanturn,https://cdn.bulbagarden.net/upload/thumb/9/9b/171Lanturn.png/250px-171Lanturn.png,https://www.serebii.net//pokedex-swsh/icon/171.png,water,electric,125,58,58,76,76,67
172,Pichu,https://cdn.bulbagarden.net/upload/thumb/b/b9/172Pichu.png/250px-172Pichu.png,https://www.serebii.net//pokedex-swsh/icon/172.png,electric,,20,40,15,35,35,60
173,Cleffa,https://cdn.bulbagarden.net/upload/thumb/e/e4/173Cleffa.png/250px-173Cleffa.png,https://www.serebii.net//pokedex-swsh/icon/173.png,fairy,,50,25,28,45,55,15
174,Igglybuff,https://cdn.bulbagarden.net/upload/thumb/4/4d/174Igglybuff.png/250px-174Igglybuff.png,https://www.serebii.net//pokedex-swsh/icon/174.png,normal,fairy,90,30,15,40,20,15
175,Togepi,https://cdn.bulbagarden.net/upload/thumb/6/6b/175Togepi.png/250px-175Togepi.png,https://www.serebii.net//pokedex-swsh/icon/175.png,fairy,,35,20,65,40,65,20
176,Togetic,https://cdn.bulbagarden.net/upload/thumb/1/11/176Togetic.png/250px-176Togetic.png,https://www.serebii.net//pokedex-swsh/icon/176.png,fairy,flying,55,40,85,80,105,40
177,Natu,https://cdn.bulbagarden.net/upload/thumb/5/5b/177Natu.png/250px-177Natu.png,https://www.serebii.net//pokedex-swsh/icon/177.png,psychic,flying,40,50,45,70,45,70
178,Xatu,https://cdn.bulbagarden.net/upload/thumb/f/f4/178Xatu.png/250px-178Xatu.png,https://www.serebii.net//pokedex-swsh/icon/178.png,psychic,flying,65,75,70,95,70,95
179,Mareep,https://cdn.bulbagarden.net/upload/thumb/6/6b/179Mareep.png/250px-179Mareep.png,https://www.serebii.net//pokedex-swsh/icon/179.png,electric,,55,40,40,65,45,35
180,Flaaffy,https://cdn.bulbagarden.net/upload/thumb/6/6f/180Flaaffy.png/250px-180Flaaffy.png,https://www.serebii.net//pokedex-swsh/icon/180.png,electric,,70,55,55,80,60,45
181,Ampharos,https://cdn.bulbagarden.net/upload/thumb/4/47/181Ampharos.png/250px-181Ampharos.png,https://www.serebii.net//pokedex-swsh/icon/181.png,electric,,90,75,85,115,90,55
182,Bellossom,https://cdn.bulbagarden.net/upload/thumb/c/cd/182Bellossom.png/250px-182Bellossom.png,https://www.serebii.net//pokedex-swsh/icon/182.png,grass,,75,80,95,90,100,50
183,Marill,https://cdn.bulbagarden.net/upload/thumb/4/42/183Marill.png/250px-183Marill.png,https://www.serebii.net//pokedex-swsh/icon/183.png,water,fairy,70,20,50,20,50,40
184,Azumarill,https://cdn.bulbagarden.net/upload/thumb/a/a5/184Azumarill.png/250px-184Azumarill.png,https://www.serebii.net//pokedex-swsh/icon/184.png,water,fairy,100,50,80,60,80,50
185,Sudowoodo,https://cdn.bulbagarden.net/upload/thumb/1/1e/185Sudowoodo.png/250px-185Sudowoodo.png,https://www.serebii.net//pokedex-swsh/icon/185.png,rock,,70,100,115,30,65,30
186,Politoed,https://cdn.bulbagarden.net/upload/thumb/a/a4/186Politoed.png/250px-186Politoed.png,https://www.serebii.net//pokedex-swsh/icon/186.png,water,,90,75,75,90,100,70
187,Hoppip,https://cdn.bulbagarden.net/upload/thumb/f/f8/187Hoppip.png/250px-187Hoppip.png,https://www.serebii.net//pokedex-swsh/icon/187.png,grass,flying,35,35,40,35,55,50
188,Skiploom,https://cdn.bulbagarden.net/upload/thumb/4/4f/188Skiploom.png/250px-188Skiploom.png,https://www.serebii.net//pokedex-swsh/icon/188.png,grass,flying,55,45,50,45,65,80
189,Jumpluff,https://cdn.bulbagarden.net/upload/thumb/5/5e/189Jumpluff.png/250px-189Jumpluff.png,https://www.serebii.net//pokedex-swsh/icon/189.png,grass,flying,75,55,70,55,95,110
190,Aipom,https://cdn.bulbagarden.net/upload/thumb/4/42/190Aipom.png/250px-190Aipom.png,https://www.serebii.net//pokedex-swsh/icon/190.png,normal,,55,70,55,40,55,85
191,Sunkern,https://cdn.bulbagarden.net/upload/thumb/9/95/191Sunkern.png/250px-191Sunkern.png,https://www.serebii.net//pokedex-swsh/icon/191.png,grass,,30,30,30,30,30,30
192,Sunflora,https://cdn.bulbagarden.net/upload/thumb/9/98/192Sunflora.png/250px-192Sunflora.png,https://www.serebii.net//pokedex-swsh/icon/192.png,grass,,75,75,55,105,85,30
193,Yanma,https://cdn.bulbagarden.net/upload/thumb/d/dd/193Yanma.png/250px-193Yanma.png,https://www.serebii.net//pokedex-swsh/icon/193.png,bug,flying,65,65,45,75,45,95
194,Wooper,https://cdn.bulbagarden.net/upload/thumb/7/78/194Wooper.png/250px-194Wooper.png,https://www.serebii.net//pokedex-swsh/icon/194.png,water,ground,55,45,45,25,25,15
195,Quagsire,https://cdn.bulbagarden.net/upload/thumb/a/a4/195Quagsire.png/250px-195Quagsire.png,https://www.serebii.net//pokedex-swsh/icon/195.png,water,ground,95,85,85,65,65,35
196,Espeon,https://cdn.bulbagarden.net/upload/thumb/a/a7/196Espeon.png/250px-196Espeon.png,https://www.serebii.net//pokedex-swsh/icon/196.png,psychic,,65,65,60,130,95,110
197,Umbreon,https://cdn.bulbagarden.net/upload/thumb/3/3d/197Umbreon.png/250px-197Umbreon.png,https://www.serebii.net//pokedex-swsh/icon/197.png,dark,,95,65,110,60,130,65
198,Murkrow,https://cdn.bulbagarden.net/upload/thumb/3/33/198Murkrow.png/250px-198Murkrow.png,https://www.serebii.net//pokedex-swsh/icon/198.png,dark,flying,60,85,42,85,42,91
199,Slowking,https://cdn.bulbagarden.net/upload/thumb/e/e1/199Slowking.png/250px-199Slowking.png,https://www.serebii.net//pokedex-swsh/icon/199.png,water,psychic,95,75,80,100,110,30
200,Misdreavus,https://cdn.bulbagarden.net/upload/thumb/b/be/200Misdreavus.png/250px-200Misdreavus.png,https://www.serebii.net//pokedex-swsh/icon/200.png,ghost,,60,60,60,85,85,85
201,Unown,https://cdn.bulbagarden.net/upload/thumb/7/77/201Unown.png/250px-201Unown.png,https://www.serebii.net//pokedex-swsh/icon/201.png,psychic,,48,72,48,72,48,48
202,Wobbuffet,https://cdn.bulbagarden.net/upload/thumb/1/17/202Wobbuffet.png/250px-202Wobbuffet.png,https://www.serebii.net//pokedex-swsh/icon/202.png,psychic,,190,33,58,33,58,33
203,Girafarig,https://cdn.bulbagarden.net/upload/thumb/1/11/203Girafarig.png/250px-203Girafarig.png,https://www.serebii.net//pokedex-swsh/icon/203.png,normal,psychic,70,80,65,90,65,85
204,Pineco,https://cdn.bulbagarden.net/upload/thumb/0/0b/204Pineco.png/250px-204Pineco.png,https://www.serebii.net//pokedex-swsh/icon/204.png,bug,,50,65,90,35,35,15
205,Forretress,https://cdn.bulbagarden.net/upload/thumb/6/68/205Forretress.png/250px-205Forretress.png,https://www.serebii.net//pokedex-swsh/icon/205.png,bug,steel,75,90,140,60,60,40
206,Dunsparce,https://cdn.bulbagarden.net/upload/thumb/2/20/206Dunsparce.png/250px-206Dunsparce.png,https://www.serebii.net//pokedex-swsh/icon/206.png,normal,,100,70,70,65,65,45
207,Gligar,https://cdn.bulbagarden.net/upload/thumb/0/04/207Gligar.png/250px-207Gligar.png,https://www.serebii.net//pokedex-swsh/icon/207.png,ground,flying,65,75,105,35,65,85
208,Steelix,https://cdn.bulbagarden.net/upload/thumb/b/ba/208Steelix.png/250px-208Steelix.png,https://www.serebii.net//pokedex-swsh/icon/208.png,steel,ground,75,85,200,55,65,30
209,Snubbull,https://cdn.bulbagarden.net/upload/thumb/7/7f/209Snubbull.png/250px-209Snubbull.png,https://www.serebii.net//pokedex-swsh/icon/209.png,fairy,,60,80,50,40,40,30
210,Granbull,https://cdn.bulbagarden.net/upload/thumb/b/b1/210Granbull.png/250px-210Granbull.png,https://www.serebii.net//pokedex-swsh/icon/210.png,fairy,,90,120,75,60,60,45
211,Qwilfish,https://cdn.bulbagarden.net/upload/thumb/2/21/211Qwilfish.png/250px-211Qwilfish.png,https://www.serebii.net//pokedex-swsh/icon/211.png,water,poison,65,95,85,55,55,85
212,Scizor,https://cdn.bulbagarden.net/upload/thumb/5/55/212Scizor.png/250px-212Scizor.png,https://www.serebii.net//pokedex-swsh/icon/212.png,bug,steel,70,130,100,55,80,65
213,Shuckle,https://cdn.bulbagarden.net/upload/thumb/c/c7/213Shuckle.png/250px-213Shuckle.png,https://www.serebii.net//pokedex-swsh/icon/213.png,bug,rock,20,10,230,10,230,5
214,Heracross,https://cdn.bulbagarden.net/upload/thumb/4/47/214Heracross.png/250px-214Heracross.png,https://www.serebii.net//pokedex-swsh/icon/214.png,bug,fighting,80,125,75,40,95,85
215,Sneasel,https://cdn.bulbagarden.net/upload/thumb/7/71/215Sneasel.png/250px-215Sneasel.png,https://www.serebii.net//pokedex-swsh/icon/215.png,dark,ice,55,95,55,35,75,115
216,Teddiursa,https://cdn.bulbagarden.net/upload/thumb/e/e9/216Teddiursa.png/250px-216Teddiursa.png,https://www.serebii.net//pokedex-swsh/icon/216.png,normal,,60,80,50,50,50,40
217,Ursaring,https://cdn.bulbagarden.net/upload/thumb/e/e9/217Ursaring.png/250px-217Ursaring.png,https://www.serebii.net//pokedex-swsh/icon/217.png,normal,,90,130,75,75,75,55
218,Slugma,https://cdn.bulbagarden.net/upload/thumb/6/68/218Slugma.png/250px-218Slugma.png,https://www.serebii.net//pokedex-swsh/icon/218.png,fire,,40,40,40,70,40,20
219,Magcargo,https://cdn.bulbagarden.net/upload/thumb/6/65/219Magcargo.png/250px-219Magcargo.png,https://www.serebii.net//pokedex-swsh/icon/219.png,fire,rock,60,50,120,90,80,30
220,Swinub,https://cdn.bulbagarden.net/upload/thumb/b/b5/220Swinub.png/250px-220Swinub.png,https://www.serebii.net//pokedex-swsh/icon/220.png,ice,ground,50,50,40,30,30,50
221,Piloswine,https://cdn.bulbagarden.net/upload/thumb/4/49/221Piloswine.png/250px-221Piloswine.png,https://www.serebii.net//pokedex-swsh/icon/221.png,ice,ground,100,100,80,60,60,50
222,Corsola,https://cdn.bulbagarden.net/upload/thumb/f/fc/222Corsola.png/250px-222Corsola.png,https://www.serebii.net//pokedex-swsh/icon/222.png,water,rock,65,55,95,65,95,35
223,Remoraid,https://cdn.bulbagarden.net/upload/thumb/9/95/223Remoraid.png/250px-223Remoraid.png,https://www.serebii.net//pokedex-swsh/icon/223.png,water,,35,65,35,65,35,65
224,Octillery,https://cdn.bulbagarden.net/upload/thumb/c/cb/224Octillery.png/250px-224Octillery.png,https://www.serebii.net//pokedex-swsh/icon/224.png,water,,75,105,75,105,75,45
225,Delibird,https://cdn.bulbagarden.net/upload/thumb/3/3f/225Delibird.png/250px-225Delibird.png,https://www.serebii.net//pokedex-swsh/icon/225.png,ice,flying,45,55,45,65,45,75
226,Mantine,https://cdn.bulbagarden.net/upload/thumb/c/c5/226Mantine.png/250px-226Mantine.png,https://www.serebii.net//pokedex-swsh/icon/226.png,water,flying,85,40,70,80,140,70
227,Skarmory,https://cdn.bulbagarden.net/upload/thumb/3/35/227Skarmory.png/250px-227Skarmory.png,https://www.serebii.net//pokedex-swsh/icon/227.png,steel,flying,65,80,140,40,70,70
228,Houndour,https://cdn.bulbagarden.net/upload/thumb/5/53/228Houndour.png/250px-228Houndour.png,https://www.serebii.net//pokedex-swsh/icon/228.png,dark,fire,45,60,30,80,50,65
229,Houndoom,https://cdn.bulbagarden.net/upload/thumb/5/51/229Houndoom.png/250px-229Houndoom.png,https://www.serebii.net//pokedex-swsh/icon/229.png,dark,fire,75,90,50,110,80,95
230,Kingdra,https://cdn.bulbagarden.net/upload/thumb/3/3c/230Kingdra.png/250px-230Kingdra.png,https://www.serebii.net//pokedex-swsh/icon/230.png,water,dragon,75,95,95,95,95,85
231,Phanpy,https://cdn.bulbagarden.net/upload/thumb/d/d3/231Phanpy.png/250px-231Phanpy.png,https://www.serebii.net//pokedex-swsh/icon/231.png,ground,,90,60,60,40,40,40
232,Donphan,https://cdn.bulbagarden.net/upload/thumb/5/53/232Donphan.png/250px-232Donphan.png,https://www.serebii.net//pokedex-swsh/icon/232.png,ground,,90,120,120,60,60,50
233,Porygon2,https://cdn.bulbagarden.net/upload/thumb/9/99/233Porygon2.png/250px-233Porygon2.png,https://www.serebii.net//pokedex-swsh/icon/233.png,normal,,85,80,90,105,95,60
234,Stantler,https://cdn.bulbagarden.net/upload/thumb/5/50/234Stantler.png/250px-234Stantler.png,https://www.serebii.net//pokedex-swsh/icon/234.png,normal,,73,95,62,85,65,85
235,Smeargle,https://cdn.bulbagarden.net/upload/thumb/9/92/235Smeargle.png/250px-235Smeargle.png,https://www.serebii.net//pokedex-swsh/icon/235.png,normal,,55,20,35,20,45,75
236,Tyrogue,https://cdn.bulbagarden.net/upload/thumb/c/c7/236Tyrogue.png/250px-236Tyrogue.png,https://www.serebii.net//pokedex-swsh/icon/236.png,fighting,,35,35,35,35,35,35
237,Hitmontop,https://cdn.bulbagarden.net/upload/thumb/9/94/237Hitmontop.png/250px-237Hitmontop.png,https://www.serebii.net//pokedex-swsh/icon/237.png,fighting,,50,95,95,35,110,70
238,Smoochum,https://cdn.bulbagarden.net/upload/thumb/0/0e/238Smoochum.png/250px-238Smoochum.png,https://www.serebii.net//pokedex-swsh/icon/238.png,ice,psychic,45,30,15,85,65,65
239,Elekid,https://cdn.bulbagarden.net/upload/thumb/5/5d/239Elekid.png/250px-239Elekid.png,https://www.serebii.net//pokedex-swsh/icon/239.png,electric,,45,63,37,65,55,95
240,Magby,https://cdn.bulbagarden.net/upload/thumb/c/cb/240Magby.png/250px-240Magby.png,https://www.serebii.net//pokedex-swsh/icon/240.png,fire,,45,75,37,70,55,83
241,Miltank,https://cdn.bulbagarden.net/upload/thumb/1/13/241Miltank.png/250px-241Miltank.png,https://www.serebii.net//pokedex-swsh/icon/241.png,normal,,95,80,105,40,70,100
242,Blissey,https://cdn.bulbagarden.net/upload/thumb/5/56/242Blissey.png/250px-242Blissey.png,https://www.serebii.net//pokedex-swsh/icon/242.png,normal,,255,10,10,75,135,55
243,Raikou,https://cdn.bulbagarden.net/upload/thumb/c/c1/243Raikou.png/250px-243Raikou.png,https://www.serebii.net//pokedex-swsh/icon/243.png,electric,,90,85,75,115,100,115
244,Entei,https://cdn.bulbagarden.net/upload/thumb/f/f9/244Entei.png/250px-244Entei.png,https://www.serebii.net//pokedex-swsh/icon/244.png,fire,,115,115,85,90,75,100
245,Suicune,https://cdn.bulbagarden.net/upload/thumb/d/da/245Suicune.png/250px-245Suicune.png,https://www.serebii.net//pokedex-swsh/icon/245.png,water,,100,75,115,90,115,85
246,Larvitar,https://cdn.bulbagarden.net/upload/thumb/7/70/246Larvitar.png/250px-246Larvitar.png,https://www.serebii.net//pokedex-swsh/icon/246.png,rock,ground,50,64,50,45,50,41
247,Pupitar,https://cdn.bulbagarden.net/upload/thumb/a/a1/247Pupitar.png/250px-247Pupitar.png,https://www.serebii.net//pokedex-swsh/icon/247.png,rock,ground,70,84,70,65,70,51
248,Tyranitar,https://cdn.bulbagarden.net/upload/thumb/8/82/248Tyranitar.png/250px-248Tyranitar.png,https://www.serebii.net//pokedex-swsh/icon/248.png,rock,dark,100,134,110,95,100,61
249,Lugia,https://cdn.bulbagarden.net/upload/thumb/4/44/249Lugia.png/250px-249Lugia.png,https://www.serebii.net//pokedex-swsh/icon/249.png,psychic,flying,106,90,130,90,154,110
250,Ho-Oh,https://cdn.bulbagarden.net/upload/thumb/6/67/250Ho-Oh.png/250px-250Ho-Oh.png,https://www.serebii.net//pokedex-swsh/icon/250.png,fire,flying,106,130,90,110,154,90
251,Celebi,https://cdn.bulbagarden.net/upload/thumb/e/e7/251Celebi.png/250px-251Celebi.png,https://www.serebii.net//pokedex-swsh/icon/251.png,psychic,grass,100,100,100,100,100,100
252,Treecko,https://cdn.bulbagarden.net/upload/thumb/2/2c/252Treecko.png/250px-252Treecko.png,https://www.serebii.net//pokedex-swsh/icon/252.png,grass,,40,45,35,65,55,70
253,Grovyle,https://cdn.bulbagarden.net/upload/thumb/e/ea/253Grovyle.png/250px-253Grovyle.png,https://www.serebii.net//pokedex-swsh/icon/253.png,grass,,50,65,45,85,65,95
254,Sceptile,https://cdn.bulbagarden.net/upload/thumb/3/3e/254Sceptile.png/250px-254Sceptile.png,https://www.serebii.net//pokedex-swsh/icon/254.png,grass,,70,85,65,105,85,120
255,Torchic,https://cdn.bulbagarden.net/upload/thumb/9/91/255Torchic.png/250px-255Torchic.png,https://www.serebii.net//pokedex-swsh/icon/255.png,fire,,45,60,40,70,50,45
256,Combusken,https://cdn.bulbagarden.net/upload/thumb/2/29/256Combusken.png/250px-256Combusken.png,https://www.serebii.net//pokedex-swsh/icon/256.png,fire,fighting,60,85,60,85,60,55
257,Blaziken,https://cdn.bulbagarden.net/upload/thumb/9/90/257Blaziken.png/250px-257Blaziken.png,https://www.serebii.net//pokedex-swsh/icon/257.png,fire,fighting,80,120,70,110,70,80
258,Mudkip,https://cdn.bulbagarden.net/upload/thumb/6/60/258Mudkip.png/250px-258Mudkip.png,https://www.serebii.net//pokedex-swsh/icon/258.png,water,,50,70,50,50,50,40
259,Marshtomp,https://cdn.bulbagarden.net/upload/thumb/2/27/259Marshtomp.png/250px-259Marshtomp.png,https://www.serebii.net//pokedex-swsh/icon/259.png,water,ground,70,85,70,60,70,50
260,Swampert,https://cdn.bulbagarden.net/upload/thumb/b/b6/260Swampert.png/250px-260Swampert.png,https://www.serebii.net//pokedex-swsh/icon/260.png,water,ground,100,110,90,85,90,60
261,Poochyena,https://cdn.bulbagarden.net/upload/thumb/f/fc/261Poochyena.png/250px-261Poochyena.png,https://www.serebii.net//pokedex-swsh/icon/261.png,dark,,35,55,35,30,30,35
262,Mightyena,https://cdn.bulbagarden.net/upload/thumb/f/f1/262Mightyena.png/250px-262Mightyena.png,https://www.serebii.net//pokedex-swsh/icon/262.png,dark,,70,90,70,60,60,70
263,Zigzagoon,https://cdn.bulbagarden.net/upload/thumb/4/47/263Zigzagoon.png/250px-263Zigzagoon.png,https://www.serebii.net//pokedex-swsh/icon/263.png,normal,,38,30,41,30,41,60
264,Linoone,https://cdn.bulbagarden.net/upload/thumb/f/f7/264Linoone.png/250px-264Linoone.png,https://www.serebii.net//pokedex-swsh/icon/264.png,normal,,78,70,61,50,61,100
265,Wurmple,https://cdn.bulbagarden.net/upload/thumb/7/76/265Wurmple.png/250px-265Wurmple.png,https://www.serebii.net//pokedex-swsh/icon/265.png,bug,,45,45,35,20,30,20
266,Silcoon,https://cdn.bulbagarden.net/upload/thumb/e/ef/266Silcoon.png/250px-266Silcoon.png,https://www.serebii.net//pokedex-swsh/icon/266.png,bug,,50,35,55,25,25,15
267,Beautifly,https://cdn.bulbagarden.net/upload/thumb/4/4c/267Beautifly.png/250px-267Beautifly.png,https://www.serebii.net//pokedex-swsh/icon/267.png,bug,flying,60,70,50,100,50,65
268,Cascoon,https://cdn.bulbagarden.net/upload/thumb/a/a3/268Cascoon.png/250px-268Cascoon.png,https://www.serebii.net//pokedex-swsh/icon/268.png,bug,,50,35,55,25,25,15
269,Dustox,https://cdn.bulbagarden.net/upload/thumb/3/34/269Dustox.png/250px-269Dustox.png,https://www.serebii.net//pokedex-swsh/icon/269.png,bug,poison,60,50,70,50,90,65
270,Lotad,https://cdn.bulbagarden.net/upload/thumb/e/ee/270Lotad.png/250px-270Lotad.png,https://www.serebii.net//pokedex-swsh/icon/270.png,water,grass,40,30,30,40,50,30
271,Lombre,https://cdn.bulbagarden.net/upload/thumb/8/8b/271Lombre.png/250px-271Lombre.png,https://www.serebii.net//pokedex-swsh/icon/271.png,water,grass,60,50,50,60,70,50
272,Ludicolo,https://cdn.bulbagarden.net/upload/thumb/f/ff/272Ludicolo.png/250px-272Ludicolo.png,https://www.serebii.net//pokedex-swsh/icon/272.png,water,grass,80,70,70,90,100,70
273,Seedot,https://cdn.bulbagarden.net/upload/thumb/8/84/273Seedot.png/250px-273Seedot.png,https://www.serebii.net//pokedex-swsh/icon/273.png,grass,,40,40,50,30,30,30
274,Nuzleaf,https://cdn.bulbagarden.net/upload/thumb/0/07/274Nuzleaf.png/250px-274Nuzleaf.png,https://www.serebii.net//pokedex-swsh/icon/274.png,grass,dark,70,70,40,60,40,60
275,Shiftry,https://cdn.bulbagarden.net/upload/thumb/f/f7/275Shiftry.png/250px-275Shiftry.png,https://www.serebii.net//pokedex-swsh/icon/275.png,grass,dark,90,100,60,90,60,80
276,Taillow,https://cdn.bulbagarden.net/upload/thumb/e/e4/276Taillow.png/250px-276Taillow.png,https://www.serebii.net//pokedex-swsh/icon/276.png,normal,flying,40,55,30,30,30,85
277,Swellow,https://cdn.bulbagarden.net/upload/thumb/4/45/277Swellow.png/250px-277Swellow.png,https://www.serebii.net//pokedex-swsh/icon/277.png,normal,flying,60,85,60,75,50,125
278,Wingull,https://cdn.bulbagarden.net/upload/thumb/3/39/278Wingull.png/250px-278Wingull.png,https://www.serebii.net//pokedex-swsh/icon/278.png,water,flying,40,30,30,55,30,85
279,Pelipper,https://cdn.bulbagarden.net/upload/thumb/f/f2/279Pelipper.png/250px-279Pelipper.png,https://www.serebii.net//pokedex-swsh/icon/279.png,water,flying,60,50,100,95,70,65
280,Ralts,https://cdn.bulbagarden.net/upload/thumb/e/e1/280Ralts.png/250px-280Ralts.png,https://www.serebii.net//pokedex-swsh/icon/280.png,psychic,fairy,28,25,25,45,35,40
281,Kirlia,https://cdn.bulbagarden.net/upload/thumb/0/00/281Kirlia.png/250px-281Kirlia.png,https://www.serebii.net//pokedex-swsh/icon/281.png,psychic,fairy,38,35,35,65,55,50
282,Gardevoir,https://cdn.bulbagarden.net/upload/thumb/9/99/282Gardevoir.png/250px-282Gardevoir.png,https://www.serebii.net//pokedex-swsh/icon/282.png,psychic,fairy,68,65,65,125,115,80
283,Surskit,https://cdn.bulbagarden.net/upload/thumb/f/f6/283Surskit.png/250px-283Surskit.png,https://www.serebii.net//pokedex-swsh/icon/283.png,bug,water,40,30,32,50,52,65
284,Masquerain,https://cdn.bulbagarden.net/upload/thumb/0/0a/284Masquerain.png/250px-284Masquerain.png,https://www.serebii.net//pokedex-swsh/icon/284.png,bug,flying,70,60,62,100,82,80
285,Shroomish,https://cdn.bulbagarden.net/upload/thumb/d/d8/285Shroomish.png/250px-285Shroomish.png,https://www.serebii.net//pokedex-swsh/icon/285.png,grass,,60,40,60,40,60,35
286,Breloom,https://cdn.bulbagarden.net/upload/thumb/d/de/286Breloom.png/250px-286Breloom.png,https://www.serebii.net//pokedex-swsh/icon/286.png,grass,fighting,60,130,80,60,60,70
